frame,hp_p1,hp_p2,x_p1,x_p2,distance,action_id
1270032,100.0,100.0,408.0,536.0,128.0,2
1270033,100.0,100.0,408.0,528.0,120.0,8
1270034,100.0,100.0,408.0,520.0,112.0,5
1270035,100.0,100.0,416.0,512.0,96.0,2
1270036,93.0,100.0,424.0,512.0,88.0,2
1270037,93.0,100.0,424.0,520.0,96.0,0
1270038,93.0,100.0,432.0,512.0,80.0,2
1270039,91.0,100.0,432.0,512.0,80.0,9
1270040,89.0,100.0,432.0,512.0,80.0,9
1270041,87.0,100.0,432.0,512.0,80.0,9
1270042,80.0,100.0,432.0,512.0,80.0,0
1270043,78.0,100.0,432.0,512.0,80.0,9
1270044,76.0,100.0,432.0,512.0,80.0,9
1270045,69.0,97.0,432.0,512.0,80.0,5
1270046,67.0,97.0,432.0,512.0,80.0,9
1270047,67.0,97.0,432.0,512.0,80.0,9
1270048,67.0,97.0,432.0,512.0,80.0,9
1270049,60.0,97.0,432.0,512.0,80.0,0
1270050,58.0,97.0,432.0,512.0,80.0,9
1270051,56.0,97.0,432.0,512.0,80.0,9
1270052,53.0,97.0,432.0,512.0,80.0,3
1270053,46.0,97.0,432.0,512.0,80.0,0
1270054,44.0,97.0,432.0,512.0,80.0,9
1270055,42.0,97.0,432.0,512.0,80.0,9
1270056,35.0,94.0,432.0,512.0,80.0,5
1270057,32.0,91.0,432.0,512.0,80.0,5
1270058,29.0,88.0,432.0,512.0,80.0,5
1270059,27.0,88.0,432.0,512.0,80.0,9
1270060,20.0,85.0,432.0,512.0,80.0,5
1270061,20.0,85.0,432.0,512.0,80.0,9
1270062,18.0,85.0,432.0,512.0,80.0,9
1270063,16.0,85.0,432.0,512.0,80.0,9
1270064,14.0,85.0,432.0,512.0,80.0,9
1270065,12.0,85.0,432.0,512.0,80.0,9
1270066,12.0,85.0,432.0,512.0,80.0,9
1270067,5.0,85.0,432.0,512.0,80.0,0
1270068,5.0,85.0,432.0,512.0,80.0,9
1270069,3.0,85.0,432.0,512.0,80.0,9
1270070,0.0,85.0,432.0,512.0,80.0,3
1280000,100.0,100.0,200.0,752.0,552.0,0
1280001,100.0,100.0,208.0,744.0,536.0,2
1280002,100.0,100.0,216.0,736.0,520.0,2
1280003,100.0,100.0,224.0,728.0,504.0,2
1280004,100.0,100.0,232.0,720.0,488.0,2
1280005,100.0,100.0,240.0,712.0,472.0,2
1280006,100.0,100.0,240.0,704.0,464.0,3
1280007,100.0,100.0,248.0,696.0,448.0,2
1280008,100.0,100.0,256.0,688.0,432.0,2
1280009,100.0,100.0,264.0,680.0,416.0,2
1280010,100.0,100.0,272.0,672.0,400.0,2
1280011,100.0,100.0,280.0,664.0,384.0,2
1280012,100.0,100.0,280.0,656.0,376.0,0
1280013,100.0,100.0,288.0,648.0,360.0,2
1280014,100.0,100.0,288.0,640.0,352.0,0
1280015,100.0,100.0,296.0,632.0,336.0,2
1280016,100.0,100.0,304.0,624.0,320.0,2
1280017,100.0,100.0,304.0,616.0,312.0,3
1280018,100.0,100.0,312.0,608.0,296.0,2
1280019,100.0,100.0,320.0,600.0,280.0,2
1280020,100.0,100.0,328.0,592.0,264.0,2
1280021,100.0,100.0,336.0,584.0,248.0,2
1280022,100.0,100.0,344.0,576.0,232.0,2
1280023,100.0,100.0,344.0,568.0,224.0,3
1280024,100.0,100.0,344.0,560.0,216.0,3
1280025,100.0,100.0,352.0,552.0,200.0,2
1280026,100.0,100.0,352.0,544.0,192.0,3
1280027,100.0,100.0,360.0,544.0,184.0,2
1280028,100.0,100.0,368.0,552.0,184.0,2
1280029,100.0,100.0,376.0,544.0,168.0,2
1280030,100.0,100.0,376.0,536.0,160.0,7
1280031,100.0,100.0,384.0,528.0,144.0,2
1280032,100.0,100.0,384.0,528.0,144.0,8
1280033,100.0,100.0,392.0,528.0,136.0,2
1280034,100.0,100.0,400.0,536.0,136.0,2
1280035,100.0,100.0,408.0,528.0,120.0,2
1280036,100.0,100.0,416.0,520.0,104.0,2
1280037,100.0,100.0,416.0,512.0,96.0,6
1280038,100.0,100.0,416.0,520.0,104.0,5
1280039,100.0,100.0,424.0,528.0,104.0,2
1280040,100.0,100.0,424.0,536.0,112.0,8
1280041,100.0,100.0,424.0,536.0,112.0,5
1280042,100.0,100.0,424.0,528.0,104.0,8
1280043,100.0,100.0,424.0,536.0,112.0,3
1280044,100.0,100.0,432.0,536.0,104.0,2
1280045,100.0,100.0,440.0,528.0,88.0,2
1280046,100.0,100.0,440.0,536.0,96.0,9
1280047,100.0,97.0,440.0,528.0,88.0,5
1280048,100.0,97.0,440.0,536.0,96.0,3
1280049,100.0,94.0,440.0,528.0,88.0,5
1280050,93.0,94.0,440.0,528.0,88.0,3
1280051,93.0,94.0,440.0,536.0,96.0,6
1280052,93.0,94.0,448.0,544.0,96.0,2
1280053,93.0,91.0,448.0,536.0,88.0,7
1280054,93.0,91.0,448.0,544.0,96.0,9
1280055,93.0,91.0,456.0,552.0,96.0,2
1280056,93.0,91.0,456.0,552.0,96.0,5
1280057,86.0,91.0,464.0,552.0,88.0,2
1280058,86.0,91.0,464.0,560.0,96.0,6
1280059,86.0,91.0,472.0,552.0,80.0,2
1280060,79.0,91.0,472.0,552.0,80.0,0
1280061,72.0,88.0,472.0,552.0,80.0,5
1280062,65.0,85.0,472.0,552.0,80.0,5
1280063,65.0,85.0,472.0,552.0,80.0,9
1280064,63.0,85.0,472.0,552.0,80.0,9
1280065,63.0,85.0,472.0,552.0,80.0,9
1280066,61.0,85.0,472.0,552.0,80.0,9
1280067,61.0,85.0,472.0,552.0,80.0,9
1280068,59.0,85.0,472.0,552.0,80.0,9
1280069,59.0,85.0,472.0,552.0,80.0,9
1280070,57.0,85.0,472.0,552.0,80.0,9
1280071,57.0,85.0,472.0,552.0,80.0,9
1280072,57.0,85.0,472.0,552.0,80.0,9
1280073,57.0,85.0,472.0,552.0,80.0,9
1280074,54.0,82.0,472.0,552.0,80.0,5
1280075,51.0,82.0,472.0,552.0,80.0,3
1280076,49.0,82.0,472.0,552.0,80.0,9
1280077,49.0,82.0,472.0,552.0,80.0,9
1280078,42.0,79.0,472.0,552.0,80.0,5
1280079,40.0,79.0,472.0,552.0,80.0,9
1280080,40.0,79.0,472.0,552.0,80.0,9
1280081,33.0,79.0,472.0,552.0,80.0,0
1280082,31.0,79.0,472.0,552.0,80.0,9
1280083,24.0,79.0,472.0,552.0,80.0,0
1280084,22.0,79.0,472.0,552.0,80.0,9
1280085,22.0,79.0,472.0,552.0,80.0,9
1280086,22.0,79.0,472.0,552.0,80.0,9
1280087,20.0,79.0,472.0,552.0,80.0,9
1280088,18.0,79.0,472.0,552.0,80.0,9
1280089,18.0,79.0,472.0,552.0,80.0,9
1280090,11.0,79.0,472.0,552.0,80.0,3
1280091,9.0,79.0,472.0,552.0,80.0,9
1280092,7.0,79.0,472.0,552.0,80.0,9
1280093,7.0,79.0,472.0,552.0,80.0,9
1280094,5.0,79.0,472.0,552.0,80.0,9
1280095,3.0,79.0,472.0,552.0,80.0,9
1280096,0.0,76.0,472.0,552.0,80.0,5
1290000,100.0,100.0,208.0,752.0,544.0,2
1290001,100.0,100.0,216.0,744.0,528.0,2
1290002,100.0,100.0,224.0,736.0,512.0,2
1290003,100.0,100.0,224.0,728.0,504.0,0
1290004,100.0,100.0,232.0,720.0,488.0,2
1290005,100.0,100.0,232.0,712.0,480.0,0
1290006,100.0,100.0,232.0,704.0,472.0,3
1290007,100.0,100.0,240.0,696.0,456.0,2
1290008,100.0,100.0,248.0,688.0,440.0,2
1290009,100.0,100.0,256.0,680.0,424.0,2
1290010,100.0,100.0,256.0,672.0,416.0,3
1290011,100.0,100.0,264.0,664.0,400.0,2
1290012,100.0,100.0,264.0,656.0,392.0,0
1290013,100.0,100.0,264.0,648.0,384.0,3
1290014,100.0,100.0,272.0,640.0,368.0,2
1290015,100.0,100.0,280.0,632.0,352.0,2
1290016,100.0,100.0,288.0,624.0,336.0,2
1290017,100.0,100.0,296.0,616.0,320.0,2
1290018,100.0,100.0,304.0,608.0,304.0,2
1290019,100.0,100.0,312.0,600.0,288.0,2
1290020,100.0,100.0,320.0,592.0,272.0,2
1290021,100.0,100.0,320.0,584.0,264.0,0
1290022,100.0,100.0,328.0,576.0,248.0,2
1290023,100.0,100.0,328.0,568.0,240.0,0
1290024,100.0,100.0,336.0,560.0,224.0,2
1290025,100.0,100.0,344.0,552.0,208.0,2
1290026,100.0,100.0,344.0,544.0,200.0,3
1290027,100.0,100.0,352.0,552.0,200.0,2
1290028,100.0,100.0,360.0,552.0,192.0,2
1290029,100.0,100.0,368.0,552.0,184.0,2
1290030,100.0,100.0,376.0,552.0,176.0,2
1290031,100.0,100.0,376.0,560.0,184.0,5
1290032,100.0,100.0,384.0,552.0,168.0,2
1290033,100.0,100.0,384.0,552.0,168.0,5
1290034,100.0,100.0,392.0,552.0,160.0,2
1290035,100.0,100.0,400.0,560.0,160.0,2
1290036,100.0,100.0,400.0,568.0,168.0,3
1290037,100.0,100.0,408.0,568.0,160.0,2
1290038,100.0,100.0,408.0,576.0,168.0,7
1290039,100.0,100.0,416.0,576.0,160.0,2
1290040,100.0,100.0,416.0,568.0,152.0,7
1290041,100.0,100.0,416.0,568.0,152.0,5
1290042,100.0,100.0,416.0,576.0,160.0,7
1290043,100.0,100.0,416.0,576.0,160.0,3
1290044,100.0,100.0,416.0,568.0,152.0,6
1290045,100.0,100.0,416.0,568.0,152.0,5
1290046,100.0,100.0,424.0,576.0,152.0,2
1290047,100.0,100.0,424.0,568.0,144.0,5
1290048,100.0,100.0,432.0,576.0,144.0,2
1290049,100.0,100.0,440.0,576.0,136.0,2
1290050,100.0,100.0,440.0,576.0,136.0,6
1290051,100.0,100.0,440.0,568.0,128.0,7
1290052,100.0,100.0,440.0,568.0,128.0,5
1290053,100.0,100.0,448.0,576.0,128.0,2
1290054,100.0,100.0,456.0,568.0,112.0,2
1290055,100.0,100.0,464.0,576.0,112.0,2
1290056,100.0,100.0,464.0,568.0,104.0,8
1290057,100.0,100.0,464.0,576.0,112.0,7
1290058,100.0,100.0,472.0,576.0,104.0,2
1290059,100.0,100.0,480.0,584.0,104.0,2
1290060,100.0,100.0,488.0,576.0,88.0,2
1290061,100.0,97.0,488.0,568.0,80.0,5
1290062,98.0,97.0,488.0,568.0,80.0,9
1290063,96.0,97.0,488.0,568.0,80.0,9
1290064,94.0,97.0,488.0,568.0,80.0,9
1290065,92.0,97.0,488.0,568.0,80.0,9
1290066,85.0,94.0,488.0,568.0,80.0,5
1290067,78.0,91.0,488.0,568.0,80.0,5
1290068,76.0,91.0,488.0,568.0,80.0,9
1290069,69.0,91.0,488.0,568.0,80.0,0
1290070,62.0,88.0,488.0,568.0,80.0,5
1290071,60.0,88.0,488.0,568.0,80.0,9
1290072,58.0,88.0,488.0,568.0,80.0,9
1290073,56.0,88.0,488.0,568.0,80.0,9
1290074,56.0,88.0,488.0,568.0,80.0,9
1290075,49.0,88.0,488.0,568.0,80.0,0
1290076,47.0,88.0,488.0,568.0,80.0,9
1290077,44.0,85.0,488.0,568.0,80.0,5
1290078,42.0,85.0,488.0,568.0,80.0,9
1290079,40.0,85.0,488.0,568.0,80.0,9
1290080,38.0,85.0,488.0,568.0,80.0,9
1290081,36.0,85.0,488.0,568.0,80.0,9
1290082,34.0,85.0,488.0,568.0,80.0,9
1290083,32.0,85.0,488.0,568.0,80.0,9
1290084,32.0,85.0,488.0,568.0,80.0,9
1290085,32.0,85.0,488.0,568.0,80.0,9
1290086,25.0,85.0,488.0,568.0,80.0,0
1290087,25.0,85.0,488.0,568.0,80.0,9
1290088,23.0,85.0,488.0,568.0,80.0,9
1290089,23.0,85.0,488.0,568.0,80.0,9
1290090,21.0,85.0,488.0,568.0,80.0,9
1290091,14.0,82.0,488.0,568.0,80.0,5
1290092,11.0,82.0,488.0,568.0,80.0,0
1290093,8.0,79.0,488.0,568.0,80.0,5
1290094,6.0,79.0,488.0,568.0,80.0,9
1290095,0.0,79.0,488.0,568.0,80.0,0
1300000,100.0,100.0,200.0,752.0,552.0,3
1300001,100.0,100.0,208.0,744.0,536.0,2
1300002,100.0,100.0,216.0,736.0,520.0,2
1300003,100.0,100.0,224.0,728.0,504.0,2
1300004,100.0,100.0,232.0,720.0,488.0,2
1300005,100.0,100.0,240.0,712.0,472.0,2
1300006,100.0,100.0,248.0,704.0,456.0,2
1300007,100.0,100.0,256.0,696.0,440.0,2
1300008,100.0,100.0,264.0,688.0,424.0,2
1300009,100.0,100.0,272.0,680.0,408.0,2
1300010,100.0,100.0,272.0,672.0,400.0,3
1300011,100.0,100.0,280.0,664.0,384.0,2
1300012,100.0,100.0,280.0,656.0,376.0,0
1300013,100.0,100.0,280.0,648.0,368.0,3
1300014,100.0,100.0,288.0,640.0,352.0,2
1300015,100.0,100.0,288.0,632.0,344.0,0
1300016,100.0,100.0,288.0,624.0,336.0,3
1300017,100.0,100.0,296.0,616.0,320.0,2
1300018,100.0,100.0,304.0,608.0,304.0,2
1300019,100.0,100.0,312.0,600.0,288.0,2
1300020,100.0,100.0,320.0,592.0,272.0,2
1300021,100.0,100.0,328.0,584.0,256.0,2
1300022,100.0,100.0,328.0,576.0,248.0,3
1300023,100.0,100.0,336.0,568.0,232.0,2
1300024,100.0,100.0,344.0,560.0,216.0,2
1300025,100.0,100.0,352.0,552.0,200.0,2
1300026,100.0,100.0,352.0,560.0,208.0,0
1300027,100.0,100.0,360.0,552.0,192.0,2
1300028,100.0,100.0,368.0,560.0,192.0,2
1300029,100.0,100.0,376.0,552.0,176.0,2
1300030,100.0,100.0,376.0,560.0,184.0,3
1300031,100.0,100.0,384.0,568.0,184.0,2
1300032,100.0,100.0,392.0,576.0,184.0,2
1300033,100.0,100.0,400.0,576.0,176.0,2
1300034,100.0,100.0,408.0,584.0,176.0,2
1300035,100.0,100.0,416.0,584.0,168.0,2
1300036,100.0,100.0,416.0,592.0,176.0,3
1300037,100.0,100.0,416.0,600.0,184.0,5
1300038,100.0,100.0,424.0,600.0,176.0,2
1300039,100.0,100.0,432.0,600.0,168.0,2
1300040,100.0,100.0,432.0,592.0,160.0,3
1300041,100.0,100.0,440.0,600.0,160.0,2
1300042,100.0,100.0,440.0,600.0,160.0,7
1300043,100.0,100.0,448.0,608.0,160.0,2
1300044,100.0,100.0,448.0,616.0,168.0,5
1300045,100.0,100.0,456.0,624.0,168.0,2
1300046,100.0,100.0,456.0,632.0,176.0,8
1300047,100.0,100.0,456.0,640.0,184.0,8
1300048,100.0,100.0,456.0,648.0,192.0,3
1300049,100.0,100.0,464.0,648.0,184.0,2
1300050,100.0,100.0,472.0,656.0,184.0,2
1300051,100.0,100.0,472.0,664.0,192.0,0
1300052,100.0,100.0,472.0,656.0,184.0,3
1300053,100.0,100.0,480.0,648.0,168.0,2
1300054,100.0,100.0,488.0,648.0,160.0,2
1300055,100.0,100.0,488.0,656.0,168.0,5
1300056,100.0,100.0,488.0,664.0,176.0,7
1300057,100.0,100.0,496.0,672.0,176.0,2
1300058,100.0,100.0,496.0,680.0,184.0,5
1300059,100.0,100.0,504.0,680.0,176.0,2
1300060,100.0,100.0,512.0,672.0,160.0,2
1300061,100.0,100.0,520.0,680.0,160.0,2
1300062,100.0,100.0,520.0,688.0,168.0,5
1300063,100.0,100.0,520.0,688.0,168.0,7
1300064,100.0,100.0,528.0,680.0,152.0,2
1300065,100.0,100.0,536.0,688.0,152.0,2
1300066,100.0,100.0,544.0,696.0,152.0,2
1300067,100.0,100.0,552.0,704.0,152.0,2
1300068,100.0,100.0,560.0,696.0,136.0,2
1300069,100.0,100.0,560.0,704.0,144.0,5
1300070,100.0,100.0,560.0,704.0,144.0,6
1300071,100.0,100.0,560.0,712.0,152.0,8
1300072,100.0,100.0,560.0,712.0,152.0,6
1300073,100.0,100.0,568.0,704.0,136.0,2
1300074,100.0,100.0,568.0,704.0,136.0,3
1300075,100.0,100.0,568.0,712.0,144.0,3
1300076,100.0,100.0,568.0,712.0,144.0,6
1300077,100.0,100.0,576.0,704.0,128.0,2
1300078,100.0,100.0,576.0,704.0,128.0,7
1300079,100.0,100.0,584.0,704.0,120.0,2
1300080,100.0,100.0,584.0,712.0,128.0,3
1300081,100.0,100.0,592.0,704.0,112.0,2
1300082,100.0,100.0,592.0,704.0,112.0,5
1300083,100.0,100.0,592.0,696.0,104.0,8
1300084,100.0,100.0,600.0,688.0,88.0,2
1300085,100.0,100.0,600.0,696.0,96.0,5
1300086,100.0,100.0,608.0,688.0,80.0,2
1300087,100.0,100.0,608.0,688.0,80.0,9
1300088,100.0,100.0,608.0,688.0,80.0,9
1300089,93.0,100.0,608.0,688.0,80.0,0
1300090,91.0,100.0,608.0,688.0,80.0,9
1300091,89.0,100.0,608.0,688.0,80.0,9
1300092,82.0,100.0,608.0,688.0,80.0,0
1300093,79.0,100.0,608.0,688.0,80.0,3
1300094,76.0,97.0,608.0,688.0,80.0,5
1300095,76.0,97.0,608.0,688.0,80.0,9
1300096,76.0,97.0,608.0,688.0,80.0,9
1300097,69.0,94.0,608.0,688.0,80.0,5
1300098,69.0,94.0,608.0,688.0,80.0,9
1300099,69.0,94.0,608.0,688.0,80.0,9
1300100,67.0,94.0,608.0,688.0,80.0,9
1300101,65.0,94.0,608.0,688.0,80.0,9
1300102,65.0,94.0,608.0,688.0,80.0,9
1300103,62.0,94.0,608.0,688.0,80.0,0
1300104,62.0,94.0,608.0,688.0,80.0,9
1300105,62.0,94.0,608.0,688.0,80.0,9
1300106,62.0,94.0,608.0,688.0,80.0,9
1300107,62.0,94.0,608.0,688.0,80.0,9
1300108,59.0,91.0,608.0,688.0,80.0,5
1300109,52.0,91.0,608.0,688.0,80.0,3
1300110,50.0,91.0,608.0,688.0,80.0,9
1300111,50.0,91.0,608.0,688.0,80.0,9
1300112,43.0,91.0,608.0,688.0,80.0,0
1300113,41.0,91.0,608.0,688.0,80.0,9
1300114,39.0,91.0,608.0,688.0,80.0,9
1300115,37.0,91.0,608.0,688.0,80.0,9
1300116,35.0,91.0,608.0,688.0,80.0,9
1300117,35.0,91.0,608.0,688.0,80.0,9
1300118,28.0,88.0,608.0,688.0,80.0,5
1300119,26.0,88.0,608.0,688.0,80.0,9
1300120,24.0,88.0,608.0,688.0,80.0,9
1300121,17.0,88.0,608.0,688.0,80.0,0
1300122,15.0,88.0,608.0,688.0,80.0,9
1300123,13.0,88.0,608.0,688.0,80.0,9
1300124,11.0,88.0,608.0,688.0,80.0,9
1300125,9.0,88.0,608.0,688.0,80.0,9
1300126,7.0,88.0,608.0,688.0,80.0,9
1300127,5.0,88.0,608.0,688.0,80.0,9
1300128,3.0,88.0,608.0,688.0,80.0,9
1300129,3.0,88.0,608.0,688.0,80.0,9
1300130,3.0,88.0,608.0,688.0,80.0,9
1300131,0.0,85.0,608.0,688.0,80.0,5
1310000,100.0,100.0,200.0,752.0,552.0,3
1310001,100.0,100.0,200.0,744.0,544.0,0
1310002,100.0,100.0,200.0,736.0,536.0,3
1310003,100.0,100.0,200.0,728.0,528.0,3
1310004,100.0,100.0,208.0,720.0,512.0,2
1310005,100.0,100.0,216.0,712.0,496.0,2
1310006,100.0,100.0,224.0,704.0,480.0,2
1310007,100.0,100.0,224.0,696.0,472.0,3
1310008,100.0,100.0,232.0,688.0,456.0,2
1310009,100.0,100.0,232.0,680.0,448.0,3
1310010,100.0,100.0,240.0,672.0,432.0,2
1310011,100.0,100.0,248.0,664.0,416.0,2
1310012,100.0,100.0,248.0,656.0,408.0,3
1310013,100.0,100.0,248.0,648.0,400.0,3
1310014,100.0,100.0,256.0,640.0,384.0,2
1310015,100.0,100.0,256.0,632.0,376.0,0
1310016,100.0,100.0,264.0,624.0,360.0,2
1310017,100.0,100.0,264.0,616.0,352.0,0
1310018,100.0,100.0,264.0,608.0,344.0,0
1310019,100.0,100.0,264.0,600.0,336.0,3
1310020,100.0,100.0,264.0,592.0,328.0,0
1310021,100.0,100.0,272.0,584.0,312.0,2
1310022,100.0,100.0,280.0,576.0,296.0,2
1310023,100.0,100.0,288.0,568.0,280.0,2
1310024,100.0,100.0,288.0,560.0,272.0,3
1310025,100.0,100.0,288.0,552.0,264.0,0
1310026,100.0,100.0,296.0,544.0,248.0,2
1310027,100.0,100.0,296.0,536.0,240.0,3
1310028,100.0,100.0,304.0,528.0,224.0,2
1310029,100.0,100.0,304.0,520.0,216.0,0
1310030,100.0,100.0,304.0,512.0,208.0,0
1310031,100.0,100.0,312.0,504.0,192.0,2
1310032,100.0,100.0,312.0,496.0,184.0,0
1310033,100.0,100.0,320.0,496.0,176.0,2
1310034,100.0,100.0,328.0,488.0,160.0,2
1310035,100.0,100.0,328.0,496.0,168.0,7
1310036,100.0,100.0,336.0,488.0,152.0,2
1310037,100.0,100.0,336.0,488.0,152.0,5
1310038,100.0,100.0,336.0,488.0,152.0,6
1310039,100.0,100.0,344.0,488.0,144.0,2
1310040,100.0,100.0,352.0,480.0,128.0,2
1310041,100.0,100.0,352.0,480.0,128.0,5
1310042,100.0,100.0,352.0,488.0,136.0,8
1310043,100.0,100.0,352.0,488.0,136.0,6
1310044,100.0,100.0,352.0,488.0,136.0,5
1310045,100.0,100.0,360.0,488.0,128.0,2
1310046,100.0,100.0,368.0,496.0,128.0,2
1310047,100.0,100.0,376.0,504.0,128.0,2
1310048,100.0,100.0,384.0,496.0,112.0,2
1310049,100.0,100.0,384.0,488.0,104.0,6
1310050,100.0,100.0,392.0,488.0,96.0,2
1310051,93.0,100.0,400.0,488.0,88.0,2
1310052,93.0,100.0,400.0,496.0,96.0,5
1310053,93.0,100.0,408.0,504.0,96.0,2
1310054,93.0,100.0,408.0,504.0,96.0,8
1310055,93.0,97.0,408.0,496.0,88.0,7
1310056,91.0,97.0,408.0,496.0,88.0,9
1310057,91.0,97.0,408.0,488.0,80.0,0
1310058,89.0,97.0,408.0,488.0,80.0,9
1310059,87.0,97.0,408.0,488.0,80.0,9
1310060,87.0,97.0,408.0,488.0,80.0,9
1310061,87.0,97.0,408.0,488.0,80.0,9
1310062,85.0,97.0,408.0,488.0,80.0,9
1310063,83.0,97.0,408.0,488.0,80.0,9
1310064,76.0,94.0,408.0,488.0,80.0,5
1310065,76.0,94.0,408.0,488.0,80.0,9
1310066,76.0,94.0,408.0,488.0,80.0,9
1310067,76.0,94.0,408.0,488.0,80.0,9
1310068,76.0,94.0,408.0,488.0,80.0,9
1310069,69.0,94.0,408.0,488.0,80.0,0
1310070,67.0,94.0,408.0,488.0,80.0,9
1310071,64.0,94.0,408.0,488.0,80.0,0
1310072,62.0,94.0,408.0,488.0,80.0,9
1310073,62.0,94.0,408.0,488.0,80.0,9
1310074,60.0,94.0,408.0,488.0,80.0,9
1310075,57.0,91.0,408.0,488.0,80.0,5
1310076,57.0,91.0,408.0,488.0,80.0,9
1310077,57.0,91.0,408.0,488.0,80.0,9
1310078,57.0,91.0,408.0,488.0,80.0,9
1310079,55.0,91.0,408.0,488.0,80.0,9
1310080,55.0,91.0,408.0,488.0,80.0,9
1310081,53.0,91.0,408.0,488.0,80.0,9
1310082,51.0,91.0,408.0,488.0,80.0,9
1310083,48.0,91.0,408.0,488.0,80.0,0
1310084,46.0,91.0,408.0,488.0,80.0,9
1310085,39.0,88.0,408.0,488.0,80.0,5
1310086,32.0,85.0,408.0,488.0,80.0,5
1310087,30.0,85.0,408.0,488.0,80.0,9
1310088,30.0,85.0,408.0,488.0,80.0,9
1310089,23.0,82.0,408.0,488.0,80.0,5
1310090,16.0,82.0,408.0,488.0,80.0,0
1310091,9.0,79.0,408.0,488.0,80.0,5
1310092,7.0,79.0,408.0,488.0,80.0,9
1310093,7.0,79.0,408.0,488.0,80.0,9
1310094,5.0,79.0,408.0,488.0,80.0,9
1310095,3.0,79.0,408.0,488.0,80.0,9
1310096,0.0,79.0,408.0,488.0,80.0,0
1320000,100.0,100.0,208.0,752.0,544.0,2
1320001,100.0,100.0,208.0,744.0,536.0,3
1320002,100.0,100.0,216.0,736.0,520.0,2
1320003,100.0,100.0,216.0,728.0,512.0,0
1320004,100.0,100.0,224.0,720.0,496.0,2
1320005,100.0,100.0,224.0,712.0,488.0,3
1320006,100.0,100.0,232.0,704.0,472.0,2
1320007,100.0,100.0,240.0,696.0,456.0,2
1320008,100.0,100.0,248.0,688.0,440.0,2
1320009,100.0,100.0,256.0,680.0,424.0,2
1320010,100.0,100.0,256.0,672.0,416.0,0
1320011,100.0,100.0,256.0,664.0,408.0,3
1320012,100.0,100.0,264.0,656.0,392.0,2
1320013,100.0,100.0,264.0,648.0,384.0,3
1320014,100.0,100.0,272.0,640.0,368.0,2
1320015,100.0,100.0,280.0,632.0,352.0,2
1320016,100.0,100.0,280.0,624.0,344.0,3
1320017,100.0,100.0,288.0,616.0,328.0,2
1320018,100.0,100.0,296.0,608.0,312.0,2
1320019,100.0,100.0,296.0,600.0,304.0,3
1320020,100.0,100.0,304.0,592.0,288.0,2
1320021,100.0,100.0,304.0,584.0,280.0,3
1320022,100.0,100.0,304.0,576.0,272.0,3
1320023,100.0,100.0,304.0,568.0,264.0,0
1320024,100.0,100.0,312.0,560.0,248.0,2
1320025,100.0,100.0,320.0,552.0,232.0,2
1320026,100.0,100.0,328.0,544.0,216.0,2
1320027,100.0,100.0,336.0,536.0,200.0,2
1320028,100.0,100.0,336.0,544.0,208.0,3
1320029,100.0,100.0,336.0,536.0,200.0,0
1320030,100.0,100.0,336.0,528.0,192.0,3
1320031,100.0,100.0,344.0,536.0,192.0,2
1320032,100.0,100.0,344.0,536.0,192.0,3
1320033,100.0,100.0,352.0,528.0,176.0,2
1320034,100.0,100.0,352.0,528.0,176.0,8
1320035,100.0,100.0,352.0,536.0,184.0,8
1320036,100.0,100.0,352.0,528.0,176.0,3
1320037,100.0,100.0,352.0,528.0,176.0,8
1320038,100.0,100.0,360.0,536.0,176.0,2
1320039,100.0,100.0,360.0,544.0,184.0,3
1320040,100.0,100.0,368.0,552.0,184.0,2
1320041,100.0,100.0,368.0,560.0,192.0,3
1320042,100.0,100.0,376.0,568.0,192.0,2
1320043,100.0,100.0,376.0,568.0,192.0,3
1320044,100.0,100.0,384.0,560.0,176.0,2
1320045,100.0,100.0,392.0,560.0,168.0,2
1320046,100.0,100.0,392.0,552.0,160.0,7
1320047,100.0,100.0,392.0,560.0,168.0,8
1320048,100.0,100.0,392.0,568.0,176.0,3
1320049,100.0,100.0,400.0,560.0,160.0,2
1320050,100.0,100.0,408.0,552.0,144.0,2
1320051,100.0,100.0,416.0,560.0,144.0,2
1320052,100.0,100.0,416.0,568.0,152.0,8
1320053,100.0,100.0,416.0,576.0,160.0,3
1320054,100.0,100.0,424.0,584.0,160.0,2
1320055,100.0,100.0,432.0,584.0,152.0,2
1320056,100.0,100.0,432.0,576.0,144.0,5
1320057,100.0,100.0,432.0,576.0,144.0,6
1320058,100.0,100.0,432.0,576.0,144.0,6
1320059,100.0,100.0,440.0,584.0,144.0,2
1320060,100.0,100.0,448.0,576.0,128.0,2
1320061,100.0,100.0,448.0,576.0,128.0,5
1320062,100.0,100.0,448.0,568.0,120.0,7
1320063,100.0,100.0,456.0,560.0,104.0,2
1320064,100.0,100.0,456.0,560.0,104.0,3
1320065,100.0,100.0,456.0,568.0,112.0,8
1320066,100.0,100.0,456.0,576.0,120.0,8
1320067,100.0,100.0,464.0,568.0,104.0,2
1320068,100.0,100.0,464.0,576.0,112.0,6
1320069,100.0,100.0,464.0,576.0,112.0,7
1320070,100.0,100.0,472.0,576.0,104.0,2
1320071,100.0,100.0,472.0,584.0,112.0,8
1320072,100.0,100.0,480.0,592.0,112.0,2
1320073,100.0,100.0,480.0,600.0,120.0,3
1320074,100.0,100.0,488.0,608.0,120.0,2
1320075,100.0,100.0,496.0,616.0,120.0,2
